temperature,humidity,light_lux,soil_moisture,flower_stage
25.83,73.57,10879.0,31.77,open
27.9,70.55,13105.0,44.43,ready
27.05,89.19,13109.0,36.03,ready
29.4,63.07,14590.0,54.45,open
29.31,73.04,9170.0,49.09,closed
30.87,63.79,13966.0,48.02,open
27.14,87.88,9476.0,53.55,closed
28.2,74.04,10599.0,30.82,open
29.84,83.06,13013.0,50.19,ready
30.12,84.99,8116.0,36.85,closed
29.32,74.44,12808.0,52.8,ready
29.62,62.39,12544.0,36.84,open
24.86,70.92,8670.0,45.04,closed
27.26,62.12,12805.0,34.23,open
24.11,67.56,11509.0,52.43,open
27.24,71.02,14771.0,53.18,ready
24.25,65.23,12394.0,37.01,open
26.81,72.96,10396.0,45.56,open
31.73,77.14,8924.0,51.29,closed
26.4,72.7,9899.0,32.28,closed
29.64,68.59,14710.0,49.48,open
27.93,84.32,8886.0,47.65,closed
27.15,67.96,9664.0,31.08,closed
30.06,69.49,12060.0,53.43,open
31.51,67.75,8081.0,50.77,closed
25.74,82.38,10904.0,45.95,open
26.26,70.74,12095.0,42.85,ready
25.88,65.27,11305.0,30.61,open
30.35,67.85,10112.0,31.92,open
30.65,78.05,10245.0,50.05,open
24.61,75.86,14169.0,47.27,ready
28.96,66.31,8689.0,48.36,closed
30.98,86.17,12139.0,41.81,ready
26.08,76.8,12153.0,34.71,ready
24.46,60.02,12399.0,34.51,open
29.85,77.32,11185.0,48.23,open
31.81,85.07,10600.0,39.52,open
29.14,80.94,11261.0,31.58,open
28.11,78.75,11695.0,40.18,open
24.54,81.89,10772.0,44.27,open
31.13,88.17,14139.0,40.34,ready
26.74,79.77,14224.0,45.4,ready
28.0,63.09,10093.0,40.03,open
28.73,84.65,11165.0,48.87,open
30.28,63.37,8904.0,30.76,closed
31.57,78.03,8798.0,41.13,closed
30.88,87.85,8630.0,48.37,closed
28.92,89.26,11054.0,35.1,open
26.22,75.1,9728.0,50.42,closed
27.72,63.4,11862.0,44.53,open
30.03,73.19,12001.0,30.24,ready
29.94,71.89,14565.0,51.86,ready
31.55,73.18,9538.0,47.5,closed
28.66,79.28,9074.0,31.14,closed
29.37,61.48,14058.0,36.09,open
28.57,68.94,11837.0,50.68,open
27.9,77.17,13874.0,52.48,ready
28.26,64.11,14754.0,47.3,open
27.92,67.6,10499.0,39.5,open
30.11,77.15,14534.0,44.28,ready
31.69,62.56,8644.0,44.15,closed
26.33,79.15,9851.0,38.44,closed
27.42,78.31,13748.0,36.83,ready
25.04,62.18,14588.0,49.12,open
29.68,82.34,11769.0,45.73,open
24.29,74.62,12194.0,50.44,ready
30.2,89.71,8220.0,47.7,closed
27.07,75.49,14876.0,43.48,ready
28.96,67.7,8515.0,42.76,closed
30.19,76.72,8311.0,31.02,closed
24.9,64.8,13542.0,44.94,open
27.77,89.46,9302.0,52.23,closed
31.69,88.89,14628.0,51.55,ready
28.89,80.01,9239.0,36.81,closed
29.89,86.2,10948.0,41.35,open
24.2,64.61,12960.0,34.96,open
24.95,66.19,10613.0,30.25,open
24.09,85.86,14895.0,52.73,ready
29.85,61.0,12674.0,35.92,open
30.54,80.64,13114.0,52.66,ready
25.3,72.95,8388.0,36.73,closed
25.31,84.64,10549.0,48.98,open
27.22,75.01,10700.0,48.24,open
24.93,69.1,12858.0,47.48,open
27.67,74.56,10833.0,33.47,open
25.68,86.98,8514.0,35.81,closed
27.87,67.4,13775.0,43.37,open
28.6,74.95,12436.0,37.98,ready
26.19,64.54,11089.0,50.11,open
30.99,76.33,10290.0,33.88,open
30.51,64.38,14288.0,46.39,open
24.74,67.71,10018.0,52.3,open
24.68,75.99,10187.0,31.79,open
28.0,75.83,12219.0,39.59,ready
25.96,83.91,13792.0,48.53,ready
30.94,68.94,14855.0,39.05,open
27.69,87.95,8778.0,40.68,closed
24.82,64.23,10170.0,37.67,open
28.67,86.98,11653.0,37.4,open
27.63,67.57,13334.0,46.5,open
26.57,66.27,10929.0,31.18,open
27.0,71.81,10615.0,42.49,open
31.47,80.69,14433.0,47.92,ready
29.27,74.0,13858.0,47.67,ready
30.09,65.12,14295.0,50.77,open
31.31,71.85,10547.0,46.77,open
29.24,84.48,11725.0,47.34,open
29.18,81.16,8708.0,48.28,closed
26.25,62.03,14840.0,54.18,open
28.32,87.98,14164.0,37.41,ready
28.05,72.63,9455.0,54.91,closed
27.67,88.31,10770.0,43.54,open
28.54,70.45,9533.0,50.37,closed
27.6,80.99,10929.0,36.79,open
25.16,87.26,9962.0,53.86,closed
24.62,67.03,8227.0,40.64,closed
31.33,89.61,11505.0,35.52,open
24.41,64.5,13157.0,50.87,open
26.51,80.79,13124.0,49.34,ready
31.04,86.09,14325.0,38.65,ready
24.55,63.14,8798.0,34.73,closed
30.06,61.54,13966.0,41.37,open
30.09,82.69,9623.0,45.01,closed
25.69,85.39,9889.0,38.57,closed
31.21,76.22,8774.0,31.45,closed
28.74,87.33,14984.0,38.29,ready
30.5,61.57,8294.0,51.99,closed
30.82,74.25,8139.0,36.79,closed
25.59,70.59,11655.0,50.14,open
25.8,89.04,9209.0,51.38,closed
27.73,71.52,8012.0,34.37,closed
29.86,78.39,10203.0,30.73,open
29.99,77.41,11295.0,33.1,open
26.54,61.69,14235.0,42.84,open
27.72,89.51,10995.0,47.4,open
25.72,84.9,14308.0,36.69,ready
26.18,60.27,8883.0,34.02,closed
30.71,83.05,8933.0,47.51,closed
29.31,83.74,10735.0,52.1,open
28.18,65.66,12781.0,38.88,open
28.14,87.09,10072.0,34.3,open
26.17,80.58,11810.0,51.72,open
24.31,69.2,11857.0,47.73,open
25.86,64.91,11161.0,41.79,open
24.02,69.4,12656.0,31.3,open
29.01,80.95,9618.0,44.74,closed
30.89,87.25,14165.0,47.47,ready
26.32,89.1,9840.0,49.14,closed
27.21,84.59,8062.0,38.36,closed
30.08,71.4,10395.0,49.38,open
31.56,67.3,13029.0,48.92,open
24.1,88.57,8895.0,31.03,closed
27.0,89.79,10282.0,45.11,open
25.29,65.78,14873.0,46.78,open
29.62,69.99,13080.0,37.26,open
31.01,62.02,10475.0,45.39,open
24.92,70.57,10398.0,35.02,open
24.21,82.16,9075.0,34.43,closed
28.0,88.02,11425.0,43.53,open
24.27,86.24,13567.0,33.41,ready
31.9,65.27,14798.0,32.76,open
29.04,80.04,9942.0,38.18,closed
30.72,68.61,14535.0,33.42,open
25.76,65.4,10087.0,45.6,open
27.11,83.16,10477.0,36.63,open
26.66,72.32,12727.0,53.93,ready
31.07,80.2,14228.0,43.24,ready
25.19,78.9,13533.0,49.0,ready
31.81,61.53,8985.0,38.7,closed
24.56,70.51,11220.0,40.94,open
26.93,81.58,8058.0,49.33,closed
24.24,71.14,12135.0,49.68,ready
29.07,69.79,11320.0,41.23,open
24.55,68.64,8465.0,52.4,closed
30.76,88.3,8860.0,41.92,closed
26.73,60.3,10386.0,40.68,open
26.28,60.74,8774.0,40.98,closed
25.9,68.56,12948.0,30.2,open
29.05,83.93,11386.0,35.29,open
25.61,75.5,8135.0,37.94,closed
30.08,89.78,9708.0,49.87,closed
25.15,72.17,13621.0,39.05,ready
25.9,74.55,12274.0,37.98,ready
29.65,89.58,9395.0,49.05,closed
24.92,84.37,14791.0,54.14,ready
29.19,76.65,8392.0,43.83,closed
28.01,73.63,13524.0,53.2,ready
28.55,74.23,13076.0,53.47,ready
30.12,88.41,8703.0,31.76,closed
27.19,77.58,9189.0,33.2,closed
24.55,70.13,14491.0,48.18,ready
29.42,80.84,14253.0,46.59,ready
26.8,81.77,13037.0,41.08,ready
25.14,85.8,9860.0,32.47,closed
27.94,87.35,8892.0,49.87,closed
30.17,75.48,8708.0,33.08,closed
27.2,64.29,14969.0,41.82,open
24.07,78.15,12454.0,35.34,ready
31.66,82.49,10879.0,45.6,open
30.8,74.71,13247.0,42.83,ready
24.86,87.99,13693.0,40.72,ready
29.27,65.57,12986.0,42.92,open
29.05,61.64,14605.0,51.29,open
30.38,85.55,10118.0,49.67,open
30.61,69.17,9517.0,53.36,closed
28.81,69.78,9977.0,39.0,closed
25.12,73.06,8200.0,50.8,closed
28.79,64.89,9466.0,50.5,closed
27.32,70.38,14399.0,54.45,ready
28.87,61.8,14806.0,35.41,open
31.02,76.05,13807.0,51.72,ready
27.42,67.89,11393.0,38.0,open
25.97,79.98,14090.0,48.6,ready
27.42,88.29,10455.0,34.16,open
28.11,82.08,14316.0,40.87,ready
25.79,82.69,11993.0,31.45,open
26.68,74.9,11008.0,34.81,open
28.12,87.27,8751.0,46.06,closed
27.18,65.0,12299.0,44.67,open
26.87,74.5,8398.0,31.92,closed
28.17,61.41,8794.0,45.15,closed
24.65,79.43,10493.0,36.06,open
29.75,60.63,12177.0,36.68,open
31.21,83.64,8385.0,32.87,closed
25.49,68.64,13140.0,52.88,open
25.33,60.74,14585.0,51.63,open
26.46,76.75,9436.0,31.56,closed
25.6,76.7,10630.0,45.24,open
26.59,66.99,13078.0,34.43,open
30.31,72.08,13003.0,42.0,ready
31.13,76.54,9639.0,42.16,closed
30.45,79.46,13899.0,50.56,ready
24.94,81.48,13864.0,37.14,ready
24.64,67.95,9088.0,49.06,closed
24.36,63.19,12529.0,41.63,open
28.39,63.93,12771.0,35.93,open
27.05,71.59,10147.0,47.21,open
28.69,76.04,9515.0,38.03,closed
28.91,84.15,12053.0,45.33,ready
30.75,75.29,11777.0,33.73,open
29.08,80.94,8094.0,48.36,closed
26.36,86.82,13454.0,45.05,ready
30.58,69.28,9898.0,52.12,closed
31.52,74.85,12549.0,48.02,ready
25.9,78.19,11586.0,32.29,open
27.49,62.53,8537.0,40.2,closed
29.35,68.03,13684.0,46.48,open
25.11,65.75,13933.0,32.9,open
26.44,72.48,14486.0,53.82,ready
26.02,75.92,12304.0,50.84,ready
31.26,85.57,14075.0,49.31,ready
26.08,62.23,9461.0,37.2,closed
30.61,72.84,11433.0,43.76,open
30.37,70.29,11013.0,54.09,open
24.01,88.52,9960.0,37.41,closed
27.66,77.75,14419.0,54.87,ready
28.1,68.24,10412.0,31.55,open
26.45,65.12,8447.0,49.51,closed
26.23,69.47,9459.0,54.17,closed
30.31,85.83,13148.0,30.82,ready
27.43,83.53,12151.0,53.43,ready
24.99,82.42,12477.0,33.92,ready
24.1,80.62,12005.0,31.37,ready
26.67,71.94,10949.0,31.07,open
24.64,79.21,9432.0,34.94,closed
24.19,68.24,14984.0,54.27,open
26.72,81.41,12260.0,39.55,ready
24.69,83.76,14482.0,40.55,ready
31.08,75.13,8770.0,39.64,closed
31.43,61.13,8911.0,49.52,closed
24.85,84.54,12452.0,31.91,ready
28.26,65.65,10578.0,46.95,open
26.4,88.62,8789.0,38.78,closed
30.09,62.66,8580.0,54.48,closed
29.0,85.47,9992.0,48.34,closed
29.8,86.21,9782.0,50.25,closed
26.0,77.39,9336.0,44.65,closed
29.88,87.18,10262.0,48.35,open
24.33,76.11,8563.0,51.79,closed
27.14,78.86,13433.0,36.43,ready
29.88,62.66,14197.0,50.11,open
25.43,63.46,13587.0,47.52,open
30.39,71.83,13616.0,48.94,ready
29.2,83.28,13562.0,44.88,ready
27.38,63.41,8392.0,36.73,closed
31.48,66.6,9552.0,54.54,closed
29.16,71.26,13845.0,41.84,ready
25.73,61.23,14336.0,36.15,open
26.17,67.1,12355.0,30.88,open
28.32,62.25,14742.0,32.84,open
30.44,76.95,10713.0,38.23,open
29.01,64.88,10302.0,52.42,open
24.11,75.01,10194.0,52.66,open
28.2,69.66,9681.0,47.67,closed
24.15,80.54,14331.0,39.27,ready
24.14,60.66,13018.0,53.49,open
29.17,80.58,11749.0,34.03,open
26.94,78.5,11875.0,41.04,open
28.14,77.06,9398.0,46.17,closed
25.49,61.69,12932.0,45.47,open
25.22,83.44,8974.0,50.44,closed
24.12,81.89,14782.0,35.99,ready
30.13,66.18,12000.0,49.49,open
30.93,85.43,12507.0,44.14,ready
28.85,84.39,14174.0,42.25,ready
31.14,78.4,13403.0,35.4,ready
26.6,73.42,9150.0,53.54,closed
24.48,60.45,12407.0,42.43,open
31.27,77.88,11127.0,49.39,open
27.71,74.23,12285.0,39.75,ready
26.46,85.06,13868.0,47.0,ready
25.23,67.96,13507.0,49.97,open
28.62,84.62,11148.0,54.76,open
27.31,69.35,9210.0,51.32,closed
27.35,63.38,8466.0,52.74,closed
29.4,84.4,14898.0,51.31,ready
31.52,65.57,14326.0,32.1,open
26.47,78.86,8254.0,49.5,closed
27.04,64.94,9610.0,36.16,closed
31.42,79.18,10238.0,39.89,open
28.1,75.04,8740.0,50.81,closed
25.36,84.09,11569.0,39.1,open
26.3,86.96,14844.0,38.3,ready
29.07,73.78,11708.0,32.77,open
27.16,89.33,11486.0,36.48,open
28.25,60.32,13744.0,41.97,open
28.63,75.55,8031.0,48.89,closed
25.73,78.18,10513.0,35.46,open
24.53,66.69,10037.0,41.69,open
26.12,71.91,8123.0,45.9,closed
29.39,82.82,9192.0,34.6,closed
31.14,78.69,10882.0,33.27,open
30.92,85.51,11795.0,45.12,open
26.36,71.58,12893.0,30.83,ready
30.52,62.56,10126.0,30.7,open
28.43,62.48,10898.0,46.11,open
27.47,61.42,13420.0,31.04,open
31.66,78.74,11820.0,37.78,open
31.0,88.16,10668.0,37.22,open
25.66,78.95,11601.0,38.13,open
24.5,68.64,12149.0,40.27,open
28.3,76.34,11035.0,54.95,open
25.46,72.24,9036.0,45.82,closed
29.82,69.74,13553.0,40.65,open
29.09,60.15,8300.0,48.16,closed
24.16,64.96,14203.0,31.69,open
31.53,75.46,8015.0,51.08,closed
26.85,67.76,12984.0,31.44,open
30.2,88.97,13529.0,33.02,ready
27.17,88.64,10383.0,37.05,open
29.98,82.65,9503.0,50.72,closed
26.1,88.57,11137.0,51.39,open
31.81,82.52,9812.0,32.8,closed
26.87,87.84,9434.0,38.3,closed
27.44,61.32,11928.0,54.24,open
27.68,63.93,13640.0,32.58,open
25.39,62.74,8994.0,36.82,closed
27.28,77.17,10879.0,31.64,open
28.34,61.51,8691.0,52.27,closed
31.4,82.6,14469.0,43.62,ready
26.07,82.46,11133.0,36.11,open
24.29,62.66,10514.0,30.76,open
29.85,64.32,9696.0,48.46,closed
29.0,69.92,14805.0,35.39,open
26.67,69.7,11810.0,34.8,open
30.69,75.62,12985.0,47.13,ready
26.05,64.09,10624.0,34.01,open
27.07,69.14,8785.0,43.26,closed
26.01,77.88,14419.0,36.32,ready
28.09,83.32,9674.0,37.31,closed
25.14,78.22,9069.0,45.38,closed
24.68,84.31,13993.0,52.06,ready
26.64,60.6,14483.0,45.29,open
31.17,83.81,9305.0,37.64,closed
31.12,66.6,10842.0,32.94,open
27.01,86.44,8072.0,48.99,closed
27.46,60.77,10936.0,47.93,open
29.14,76.22,12749.0,34.07,ready
27.19,80.31,13405.0,49.55,ready
29.24,73.25,14849.0,45.64,ready
30.81,78.15,12248.0,34.94,ready
31.94,85.0,9714.0,38.35,closed
31.11,84.65,13830.0,45.32,ready
31.03,74.75,10160.0,49.05,open
25.35,63.39,9784.0,34.9,closed
26.59,69.69,8424.0,31.27,closed
29.28,84.32,13108.0,52.88,ready
29.6,84.43,12391.0,46.93,ready
29.41,70.04,13643.0,47.09,ready
27.24,79.46,14146.0,54.51,ready
30.29,64.85,13705.0,31.61,open
31.37,81.6,10528.0,47.26,open
25.82,72.32,10910.0,39.88,open
30.39,64.99,12366.0,40.18,open
26.6,65.85,9159.0,39.56,closed
28.6,63.18,9490.0,51.67,closed
31.16,86.87,9072.0,36.26,closed
24.11,64.37,11674.0,45.26,open
25.29,87.96,13253.0,50.07,ready
30.27,79.36,9307.0,35.07,closed
29.5,73.21,14403.0,43.89,ready
24.46,70.58,9908.0,46.14,closed
27.89,87.1,12740.0,30.52,ready
30.49,87.12,11732.0,48.06,open
25.4,71.35,8275.0,30.1,closed
28.68,68.65,14527.0,54.24,open
25.52,82.1,8684.0,48.33,closed
28.89,87.84,14622.0,38.99,ready
31.17,87.74,9746.0,30.89,closed
28.62,74.4,12261.0,49.87,ready
29.57,68.82,12863.0,35.29,open
31.76,79.39,14115.0,39.1,ready
30.8,78.75,14037.0,38.87,ready
29.95,65.24,9588.0,31.6,closed
31.25,72.33,14320.0,42.52,ready
30.17,84.05,9172.0,53.53,closed
26.45,75.82,8447.0,38.98,closed
24.52,82.95,12379.0,46.07,ready
28.71,77.98,9584.0,51.26,closed
24.34,65.92,10378.0,44.68,open
28.68,65.98,10977.0,53.83,open
29.38,63.81,9201.0,47.17,closed
28.4,77.3,13883.0,44.13,ready
29.62,60.72,13225.0,50.57,open
24.57,78.18,10724.0,35.54,open
26.31,74.08,12753.0,39.28,ready
31.64,65.81,13531.0,50.11,open
31.76,81.28,13095.0,49.99,ready
27.09,77.08,8940.0,31.36,closed
27.35,77.86,14765.0,44.14,ready
25.6,86.44,8078.0,38.14,closed
30.4,79.44,8178.0,40.6,closed
29.81,72.99,9810.0,46.35,closed
25.45,72.69,9618.0,31.77,closed
28.93,82.77,12991.0,45.98,ready
31.65,75.44,9159.0,31.96,closed
28.67,77.56,8396.0,41.65,closed
24.81,71.54,10555.0,34.67,open
29.54,71.41,9365.0,31.97,closed
31.76,81.37,9317.0,52.87,closed
24.84,61.43,9021.0,41.91,closed
31.65,63.41,9434.0,46.99,closed
29.69,76.47,10049.0,52.46,open
26.97,89.4,9014.0,30.4,closed
24.66,83.16,8636.0,47.04,closed
31.61,74.2,10330.0,48.67,open
29.05,71.75,10939.0,38.74,open
31.27,87.29,8595.0,40.91,closed
30.61,80.62,10647.0,50.85,open
26.62,88.4,8359.0,37.59,closed
30.96,74.92,10446.0,30.55,open
29.98,84.97,9603.0,52.94,closed
29.14,62.67,12249.0,34.32,open
31.65,85.77,9569.0,54.77,closed
31.82,70.62,9814.0,52.25,closed
26.82,78.88,11831.0,44.73,open
31.31,61.27,13984.0,48.02,open
28.54,76.41,14519.0,49.8,ready
28.75,85.03,11739.0,30.16,open
30.4,87.9,8868.0,30.19,closed
24.07,71.32,9436.0,40.03,closed
26.19,72.33,12356.0,40.9,ready
29.8,76.26,11003.0,52.03,open
28.02,69.6,14565.0,33.75,open
24.55,82.23,10344.0,46.6,open
25.78,81.83,12279.0,40.77,ready
31.1,64.65,13896.0,47.9,open
31.55,89.37,14722.0,39.79,ready
30.39,62.68,14306.0,36.05,open
25.91,87.5,9992.0,38.73,closed
28.45,69.45,12121.0,53.59,open
26.17,81.31,13704.0,43.87,ready
24.94,67.31,10985.0,41.42,open
31.18,81.81,8987.0,53.12,closed
24.18,71.86,11036.0,46.64,open
31.85,65.39,9590.0,47.94,closed
27.54,85.87,11644.0,49.14,open
30.98,78.33,8488.0,45.88,closed
31.02,89.67,11702.0,38.52,open
29.86,85.64,9233.0,44.07,closed
30.3,72.89,14908.0,43.73,ready
29.71,89.21,8639.0,31.16,closed
29.41,77.12,12721.0,52.53,ready
29.96,70.57,11984.0,36.0,open
28.73,79.42,11826.0,42.28,open
27.0,73.5,11647.0,35.69,open
31.52,83.96,12243.0,50.65,ready
24.24,78.17,8600.0,39.95,closed
27.29,81.54,14899.0,44.06,ready
30.01,62.4,13795.0,36.93,open
24.08,63.24,10288.0,40.36,open
26.01,74.82,14188.0,38.85,ready
27.21,67.71,10022.0,39.7,open
25.91,84.81,11589.0,51.27,open
26.5,81.98,9267.0,51.72,closed
29.7,71.81,14344.0,43.16,ready
24.73,62.28,8724.0,54.98,closed
28.58,87.41,8512.0,39.66,closed
31.5,84.08,14931.0,47.09,ready
27.29,68.18,13736.0,32.61,open
28.05,62.84,12210.0,48.65,open
31.94,86.81,13472.0,35.74,ready
25.28,83.75,8923.0,46.81,closed
24.35,64.33,11837.0,42.28,open
31.35,62.02,11185.0,54.16,open
29.56,61.3,13224.0,54.54,open
27.34,86.38,14818.0,50.01,ready
26.03,70.27,9175.0,33.88,closed
24.85,67.59,11189.0,32.89,open
26.58,71.68,9650.0,53.28,closed
26.21,88.35,13258.0,38.73,ready
24.32,82.09,14515.0,35.3,ready
25.85,66.15,11294.0,51.99,open
28.66,63.59,13989.0,37.81,open
25.18,66.86,9907.0,53.49,closed
24.25,83.49,11030.0,40.39,open
28.8,78.98,12049.0,42.75,ready
30.58,69.3,12285.0,43.23,open
31.97,80.75,14672.0,52.78,ready
28.65,65.97,8755.0,53.52,closed
26.87,69.03,13524.0,47.82,open
24.36,78.36,11789.0,48.77,open
31.81,60.04,10795.0,47.05,open
31.87,83.42,9869.0,32.09,closed
26.87,60.41,11617.0,51.06,open
29.91,81.93,10316.0,40.6,open
26.74,63.09,11518.0,48.86,open
31.25,76.27,13680.0,54.75,ready
27.85,79.47,8147.0,36.68,closed
30.16,88.71,12131.0,43.53,ready
24.39,76.02,13794.0,34.64,ready
31.77,68.05,12488.0,52.04,open
29.93,68.09,11088.0,34.08,open
30.38,67.1,13199.0,38.35,open
26.14,88.13,13102.0,42.68,ready
27.38,75.55,8913.0,40.46,closed
29.01,72.14,11280.0,39.78,open
24.68,79.14,8648.0,41.38,closed
24.6,62.36,13237.0,37.59,open
29.99,67.02,10719.0,42.55,open
28.46,86.3,13856.0,52.07,ready
25.24,73.47,12290.0,42.26,ready
31.46,89.13,12294.0,40.26,ready
28.02,89.75,11686.0,46.67,open
26.23,87.29,14407.0,31.11,ready
27.17,86.69,12616.0,30.9,ready
31.75,81.68,14125.0,31.12,ready
26.52,86.0,13427.0,39.76,ready
24.38,71.06,12917.0,42.11,ready
28.08,66.11,10759.0,48.98,open
26.54,87.12,10719.0,42.68,open
31.97,62.69,13216.0,31.19,open
26.06,86.77,14111.0,39.2,ready
31.64,85.37,13984.0,45.63,ready
30.16,61.47,8986.0,40.43,closed
26.9,85.76,11772.0,54.58,open
31.12,66.68,13719.0,54.54,open
24.28,87.17,8371.0,43.39,closed
30.69,88.35,12747.0,41.22,ready
29.38,78.8,8565.0,42.57,closed
27.14,86.53,13533.0,38.72,ready
30.9,85.16,8173.0,30.82,closed
28.34,61.1,12577.0,47.3,open
24.12,81.52,9867.0,33.9,closed
27.11,89.0,9885.0,48.35,closed
30.46,69.54,8144.0,44.23,closed
26.68,65.57,11465.0,43.64,open
26.67,79.35,12848.0,46.44,ready
29.03,67.83,9780.0,30.34,closed
24.4,84.34,9745.0,30.72,closed
27.9,77.81,13313.0,44.76,ready
28.45,78.52,11975.0,52.08,open
30.57,85.25,11505.0,30.87,open
27.77,73.59,14581.0,32.48,ready
25.9,78.25,13488.0,43.49,ready
28.14,61.52,10202.0,30.58,open
30.27,78.46,9725.0,47.06,closed
25.61,71.51,9714.0,45.24,closed
31.85,79.38,13849.0,39.81,ready
25.58,87.73,14888.0,45.79,ready
27.53,89.5,10265.0,45.29,open
24.1,86.85,13493.0,54.29,ready
29.29,74.46,10000.0,39.62,closed
30.36,86.62,14358.0,51.26,ready
25.01,67.6,14749.0,31.66,open
28.5,79.72,11194.0,45.75,open
26.9,70.87,8700.0,35.92,closed
28.9,60.87,14895.0,33.47,open
27.91,86.45,14856.0,50.15,ready
29.16,83.09,8503.0,30.47,closed
25.86,82.82,14153.0,47.72,ready
30.54,80.3,13944.0,40.59,ready
28.03,81.99,12048.0,30.3,ready
26.9,74.12,13530.0,47.43,ready
24.5,60.36,14550.0,44.73,open
24.31,71.57,14479.0,54.18,ready
30.88,87.98,13085.0,32.12,ready
24.04,88.43,8701.0,36.74,closed
24.18,81.53,9503.0,51.98,closed
28.09,62.27,14470.0,47.69,open
30.58,81.49,13152.0,31.54,ready
25.66,76.49,11871.0,42.04,open
24.5,85.11,10249.0,33.5,open
26.02,86.53,10809.0,32.78,open
30.74,61.16,9925.0,46.4,closed
24.97,62.27,14053.0,39.36,open
24.67,85.91,8654.0,40.27,closed
27.97,71.34,8230.0,38.94,closed
30.54,63.91,8148.0,38.71,closed
29.78,61.69,12229.0,41.96,open
31.44,82.33,13831.0,52.52,ready
29.91,82.32,11919.0,38.58,open
31.22,89.0,9951.0,33.82,closed
25.29,79.28,10138.0,40.85,open
25.0,79.34,13282.0,39.53,ready
27.88,71.21,11871.0,40.94,open
30.94,60.22,10749.0,32.0,open
30.68,69.93,10601.0,38.17,open
30.16,88.44,14408.0,31.89,ready
30.22,68.69,13102.0,44.16,open
31.6,72.91,10308.0,36.19,open
31.2,82.96,8130.0,37.1,closed
24.31,62.31,11756.0,44.09,open
29.25,87.27,8104.0,37.8,closed
26.58,78.18,8447.0,34.13,closed
27.67,61.2,10869.0,53.56,open
31.88,65.0,12511.0,32.84,open
31.53,88.35,10945.0,51.78,open
24.81,72.83,12005.0,49.06,ready
28.77,77.27,11985.0,33.98,open
25.98,66.69,10011.0,51.98,open
24.41,61.19,9269.0,34.47,closed
25.75,69.88,9308.0,53.1,closed
29.71,71.29,14680.0,37.34,ready
29.93,75.38,8294.0,37.45,closed
28.11,61.58,14250.0,46.36,open
25.21,84.04,8031.0,44.51,closed
24.15,83.04,14450.0,54.23,ready
27.14,73.52,9177.0,42.58,closed
30.1,67.59,12113.0,45.8,open
25.45,60.51,13057.0,46.15,open
30.3,84.96,14602.0,41.79,ready
24.94,78.68,10054.0,41.59,open
25.79,79.12,9810.0,33.08,closed
24.48,72.19,9918.0,50.37,closed
31.25,67.34,10080.0,52.82,open
29.29,79.66,14575.0,36.98,ready
27.23,81.15,13877.0,31.53,ready
28.17,63.46,13720.0,53.94,open
31.29,73.62,14263.0,44.09,ready
27.45,63.78,10677.0,48.23,open
30.58,61.18,10216.0,47.44,open
29.27,70.42,14085.0,46.85,ready
27.61,65.07,14649.0,30.95,open
26.15,88.53,8786.0,31.32,closed
25.67,87.33,10035.0,51.06,open
30.4,86.04,8296.0,36.47,closed
29.42,79.92,11532.0,31.11,open
27.8,67.48,10598.0,47.28,open
27.71,60.78,10790.0,33.07,open
27.51,76.77,14134.0,43.5,ready
30.02,66.79,10151.0,30.08,open
27.61,63.7,12973.0,32.54,open
24.62,69.52,13072.0,45.69,open
28.17,74.84,11045.0,51.13,open
30.62,76.29,13647.0,36.01,ready
24.34,63.38,13339.0,39.54,open
24.73,79.9,11055.0,43.0,open
25.3,68.48,12294.0,49.25,open
24.81,63.28,8692.0,36.33,closed
30.01,60.28,14589.0,34.41,open
27.28,71.82,10176.0,43.16,open
24.55,87.35,10151.0,46.53,open
31.85,78.78,13026.0,46.33,ready
30.6,82.99,10912.0,36.47,open
26.59,86.6,11819.0,34.17,open
27.09,81.89,8528.0,32.89,closed
27.07,78.68,14011.0,50.26,ready
29.5,63.7,13821.0,30.72,open
27.99,83.89,11547.0,50.06,open
31.85,89.53,11956.0,50.07,open
24.57,72.52,9460.0,46.31,closed
27.35,61.35,14125.0,33.78,open
24.04,86.09,8199.0,33.35,closed
25.79,60.07,13947.0,32.66,open
25.56,78.19,12235.0,39.07,ready
27.08,89.0,9770.0,42.93,closed
31.14,87.91,14048.0,51.32,ready
27.39,71.35,14904.0,40.87,ready
31.2,88.66,13940.0,45.69,ready
27.35,89.37,14404.0,33.81,ready
26.7,84.54,8835.0,40.75,closed
29.91,86.13,10249.0,42.86,open
24.77,76.68,10400.0,44.17,open
24.31,70.65,10073.0,39.71,open
24.81,84.06,13520.0,49.89,ready
31.45,71.16,13219.0,40.69,ready
28.97,80.31,14713.0,35.2,ready
27.79,89.04,11958.0,42.63,open
31.63,75.52,10543.0,42.77,open
29.92,88.02,8478.0,32.46,closed
31.73,64.99,12615.0,45.23,open
30.1,64.03,14393.0,52.41,open
27.32,80.62,11314.0,34.33,open
24.5,67.39,13889.0,31.96,open
27.68,63.39,8058.0,51.4,closed
29.06,81.63,11034.0,49.45,open
31.43,69.47,12013.0,48.11,open
31.05,81.92,10934.0,39.43,open
28.43,79.18,13830.0,43.37,ready
29.87,88.29,12456.0,54.14,ready
25.28,86.81,13344.0,52.6,ready
25.25,73.63,12021.0,38.19,ready
30.62,60.13,14175.0,32.25,open
