temperature_c,humidity_pct,light_lux,soil_moisture_pct,time_of_day,flower_gender,flower_stage,flower_age_hours,wind_speed_mps,readiness
26.43,78.72,10406.7,76.01,morning,female,wilting,0,3.5,0
34.1,64.88,43038.6,51.37,morning,male,closed,5,0.42,0
33.16,53.7,31750.6,48.25,early_morning,female,partially_open,5,1.82,0
27.58,68.32,38442.3,70.11,noon,male,wilting,7,0.92,0
31.76,65.78,31624.1,56.47,noon,male,closed,4,2.88,0
31.81,84.68,31115.1,64.22,morning,female,wilting,8,3.88,0
23.34,59.76,16074.1,61.14,noon,male,fully_open,8,3.26,0
33.73,88.67,21099.5,37.64,noon,female,partially_open,1,0.14,0
28.57,88.33,15466.1,72.24,afternoon,female,wilting,4,1.27,0
32.74,59.91,17196.3,39.79,noon,female,partially_open,6,0.11,0
26.16,63.92,53729.9,76.61,morning,male,closed,1,0.16,0
33.64,85.82,15196.3,42.53,afternoon,female,partially_open,6,0.32,0
27.06,88.66,20655.7,66.69,noon,male,closed,8,1.11,0
22.14,67.74,35757.7,44.23,noon,female,partially_open,7,1.22,0
33.77,62.84,36678.4,45.89,afternoon,female,closed,9,1.6,0
23.19,71.04,15236.8,45.5,afternoon,male,closed,8,1.62,0
26.15,77.51,45304.7,67.39,noon,male,closed,3,3.09,0
34.35,60.94,44904.5,57.84,early_morning,male,wilting,7,0.57,0
34.36,79.46,19153.9,74.15,early_morning,female,fully_open,8,0.63,0
29.45,52.07,21567.3,45.37,noon,male,partially_open,9,2.51,0
30.21,51.97,52085.4,64.6,noon,female,fully_open,1,2.29,0
27.83,65.45,46806.6,67.65,afternoon,female,fully_open,9,0.62,0
25.81,64.14,40796.5,37.57,afternoon,female,fully_open,2,3.41,0
26.27,62.63,11865.0,50.03,noon,female,fully_open,0,1.32,0
30.74,69.64,27658.4,54.14,noon,male,partially_open,0,1.47,0
31.78,62.83,34287.2,47.78,noon,female,partially_open,9,1.68,0
32.29,57.69,16808.3,46.11,noon,female,fully_open,5,1.29,0
32.27,62.38,29066.6,64.32,early_morning,female,partially_open,0,2.23,0
23.19,89.0,36248.2,40.79,afternoon,male,partially_open,4,1.55,0
28.43,66.44,23386.7,65.47,morning,male,closed,5,1.04,0
22.75,67.79,44704.4,76.75,noon,male,partially_open,8,3.62,0
29.14,73.06,47501.1,58.26,noon,male,wilting,5,1.23,0
27.74,89.33,23209.6,60.57,noon,male,fully_open,3,2.79,0
33.54,59.66,47416.9,33.45,morning,male,partially_open,0,1.39,0
26.56,77.25,12868.1,73.22,afternoon,female,fully_open,5,1.74,0
23.52,78.64,47373.3,44.27,afternoon,male,partially_open,6,0.94,0
23.86,74.29,15179.3,60.75,noon,female,fully_open,4,3.01,0
31.9,53.54,11897.6,78.96,noon,male,wilting,5,2.95,0
30.04,77.07,38163.4,59.78,afternoon,female,partially_open,9,0.09,0
23.31,52.56,30181.1,66.24,morning,female,partially_open,7,0.24,0
23.09,73.85,50670.9,52.27,noon,female,wilting,0,3.69,0
31.11,79.58,25069.9,33.02,morning,female,partially_open,7,3.56,0
22.95,58.44,21496.2,69.88,morning,male,fully_open,1,2.02,0
32.68,83.66,31534.5,31.75,afternoon,female,wilting,1,1.97,0
31.18,51.21,29429.5,65.03,noon,male,closed,7,3.25,0
23.06,83.75,24188.1,31.15,early_morning,male,fully_open,1,0.55,0
23.1,68.41,40605.8,73.12,afternoon,male,partially_open,7,2.61,0
34.83,58.7,43699.4,37.88,afternoon,male,fully_open,4,1.9,0
26.87,55.35,48090.2,55.71,early_morning,male,wilting,8,2.97,0
26.82,88.13,53724.3,59.86,noon,female,partially_open,8,0.12,0
32.57,52.91,20532.8,52.88,morning,male,partially_open,7,2.37,0
34.31,57.96,41656.4,47.04,morning,female,wilting,8,2.23,0
34.82,63.91,26530.1,53.39,morning,female,closed,6,3.36,0
31.79,74.81,39822.9,45.57,noon,male,partially_open,7,2.71,0
26.89,71.79,30371.1,51.91,afternoon,male,partially_open,5,3.52,0
23.09,55.03,54707.3,47.95,afternoon,female,partially_open,8,3.55,0
32.1,61.59,42258.4,58.31,afternoon,male,closed,1,1.63,0
29.26,59.55,52767.1,41.9,afternoon,male,fully_open,2,0.55,0
27.51,58.54,47243.6,79.43,afternoon,female,closed,1,2.52,0
33.78,66.45,50436.3,55.04,early_morning,male,fully_open,5,3.49,0
23.45,78.16,46277.7,39.71,morning,male,partially_open,2,0.3,0
28.4,58.7,29580.5,53.85,morning,male,fully_open,0,2.23,0
22.15,64.67,19834.1,73.32,noon,male,fully_open,3,0.46,0
28.09,65.64,25405.0,31.09,early_morning,male,fully_open,4,0.11,0
22.73,89.06,8951.1,63.98,afternoon,male,fully_open,3,2.72,0
23.54,88.19,32627.7,57.4,afternoon,male,partially_open,5,2.73,0
23.53,82.01,31737.7,38.48,afternoon,male,wilting,2,2.4,0
30.44,59.67,32686.8,70.87,early_morning,female,closed,9,3.44,0
31.7,52.72,53779.5,48.44,noon,male,fully_open,5,0.32,0
29.58,62.68,50838.3,44.69,early_morning,female,partially_open,9,0.42,0
34.51,60.67,15600.5,71.41,noon,male,partially_open,0,3.46,0
26.87,70.24,25337.5,61.93,morning,male,partially_open,5,2.01,0
25.71,81.11,27925.9,74.91,noon,female,partially_open,7,1.09,0
33.29,84.33,24945.0,61.49,morning,female,fully_open,9,2.95,0
24.91,83.79,45529.3,67.04,noon,male,closed,7,3.58,0
34.52,64.39,32629.8,71.82,morning,male,partially_open,0,2.76,0
22.16,77.49,34888.7,32.74,morning,male,closed,6,3.17,0
34.61,62.51,48091.6,68.8,afternoon,female,closed,9,1.13,0
22.56,52.44,45878.6,60.69,noon,male,closed,9,1.16,0
33.58,78.06,14213.9,33.48,afternoon,male,wilting,3,3.46,0
28.86,50.39,41554.0,55.43,morning,female,partially_open,5,2.46,0
34.91,66.37,28465.5,34.12,afternoon,female,partially_open,5,0.94,0
22.96,63.18,21848.5,66.8,early_morning,female,partially_open,4,2.1,0
29.2,77.74,10350.9,57.33,afternoon,male,closed,9,2.74,0
34.6,80.65,30900.7,77.68,noon,female,partially_open,8,0.87,0
28.8,62.16,24705.5,39.16,afternoon,female,partially_open,9,2.62,0
30.18,82.47,19821.1,60.3,early_morning,female,closed,7,0.17,0
31.04,61.76,40649.6,40.58,afternoon,female,partially_open,5,1.21,0
27.91,67.85,44165.8,60.7,morning,female,fully_open,3,2.7,1
30.16,79.08,19505.1,66.13,morning,male,wilting,3,0.6,0
29.6,77.72,10324.0,66.12,morning,male,fully_open,8,0.89,0
33.72,89.49,47891.4,70.75,noon,female,fully_open,3,3.52,0
22.59,59.01,8468.1,72.68,afternoon,male,fully_open,6,2.7,0
25.65,76.49,52044.3,33.86,morning,male,closed,5,2.0,0
34.36,74.39,37498.1,47.16,afternoon,male,partially_open,1,0.84,0
33.57,86.6,23126.8,64.36,early_morning,female,fully_open,4,1.37,0
27.92,56.25,19584.5,54.93,early_morning,male,fully_open,2,2.3,0
30.06,80.07,8423.3,39.53,noon,female,partially_open,8,0.62,0
25.61,72.73,19067.2,57.64,afternoon,male,closed,9,1.93,0
24.45,60.99,14473.2,50.37,early_morning,male,fully_open,0,1.64,0
28.03,68.98,36771.8,49.5,noon,male,partially_open,9,1.91,0
26.59,63.35,15827.6,70.49,noon,male,partially_open,3,0.42,0
29.59,73.17,32845.6,50.38,morning,female,wilting,3,0.43,0
23.01,85.56,35735.5,31.32,early_morning,female,fully_open,8,3.86,0
34.67,72.77,22008.0,32.9,afternoon,female,fully_open,0,3.92,0
34.82,75.27,9648.1,72.81,early_morning,male,wilting,1,1.7,0
31.08,70.75,9750.9,78.03,early_morning,male,partially_open,0,3.16,0
28.97,52.05,9238.3,64.42,afternoon,male,partially_open,0,2.62,0
26.02,59.31,42738.9,48.22,afternoon,male,fully_open,0,0.47,0
32.58,69.68,22946.5,76.93,morning,male,fully_open,2,1.19,0
30.9,62.41,45426.1,63.14,noon,female,wilting,3,1.25,0
24.11,57.27,28291.4,72.22,afternoon,male,fully_open,9,2.38,0
33.84,70.17,29290.9,68.29,afternoon,male,fully_open,1,2.32,0
32.69,62.91,32105.5,48.96,early_morning,female,closed,0,3.69,0
34.35,60.32,41512.5,53.94,afternoon,male,wilting,4,3.16,0
31.43,68.56,20854.6,39.31,afternoon,female,partially_open,5,3.43,0
29.97,55.33,13714.6,44.6,early_morning,female,fully_open,1,3.56,1
27.44,87.11,34134.7,68.91,early_morning,male,partially_open,2,3.21,0
34.13,84.71,23367.9,74.7,early_morning,male,fully_open,9,1.33,0
33.26,78.3,28797.1,66.22,morning,female,closed,2,0.86,0
22.59,54.25,38406.5,53.26,noon,male,wilting,1,2.29,0
22.34,81.04,31223.9,34.33,afternoon,male,wilting,3,2.76,0
26.89,82.32,37153.1,32.85,early_morning,female,partially_open,4,1.55,0
32.54,80.71,33577.4,48.72,early_morning,male,closed,7,3.39,0
34.83,54.56,42770.4,53.19,noon,male,partially_open,5,3.84,0
23.96,75.76,41179.0,60.46,morning,female,closed,8,2.28,0
29.72,83.37,33106.9,30.32,afternoon,female,fully_open,2,1.83,0
26.95,73.09,39908.4,79.49,morning,male,fully_open,9,3.37,0
34.61,75.86,49057.3,48.2,morning,male,closed,8,0.1,0
32.95,68.33,28316.8,72.4,morning,male,fully_open,3,0.52,0
32.9,71.15,27399.9,56.75,early_morning,male,wilting,7,3.38,0
28.09,51.38,43919.5,36.52,noon,female,closed,9,2.93,0
27.39,75.56,35380.0,69.88,noon,female,closed,6,1.66,0
25.55,53.26,11337.3,65.49,noon,female,partially_open,6,3.56,0
22.73,67.4,49929.3,56.37,morning,male,closed,8,1.41,0
33.24,61.71,9446.8,55.73,afternoon,male,partially_open,9,2.54,0
32.57,71.82,43174.6,34.37,morning,male,closed,1,2.54,0
35.0,55.34,43663.3,62.79,noon,male,wilting,4,0.74,0
34.96,77.67,52796.2,75.56,early_morning,male,wilting,2,1.14,0
29.22,81.8,10544.3,34.66,morning,male,wilting,6,3.66,0
32.0,56.53,36052.3,43.18,early_morning,male,partially_open,2,0.73,0
34.28,54.17,28108.5,75.12,noon,female,partially_open,4,0.69,0
33.05,55.82,23539.7,44.22,morning,female,fully_open,4,1.92,0
25.22,85.09,12245.0,62.7,early_morning,male,partially_open,1,0.37,0
27.86,71.13,34444.7,56.74,morning,male,partially_open,0,3.58,0
23.68,68.69,30514.9,59.82,noon,female,wilting,5,0.4,0
34.4,54.27,12914.1,50.79,afternoon,female,closed,0,2.47,0
29.88,75.98,36787.0,45.0,noon,male,partially_open,8,1.36,0
24.97,84.72,42683.8,32.43,afternoon,female,fully_open,9,3.22,0
30.73,83.13,44062.1,67.21,afternoon,female,closed,4,2.36,0
30.04,75.04,50552.5,67.3,noon,male,partially_open,0,1.55,0
26.66,53.01,27245.1,63.54,early_morning,male,closed,7,3.94,0
23.48,54.5,52794.4,62.18,morning,male,closed,0,0.26,0
30.73,51.97,48675.2,42.19,morning,male,closed,3,2.31,0
28.76,60.3,21935.6,31.12,morning,male,closed,6,3.96,0
32.04,55.43,15486.3,70.44,afternoon,female,closed,3,2.76,0
28.76,60.4,28463.3,54.56,afternoon,female,partially_open,4,2.96,0
33.08,65.4,26889.2,45.34,noon,male,closed,6,0.13,0
29.17,87.72,35058.8,35.1,early_morning,male,closed,3,0.09,0
29.29,74.42,35419.2,33.14,noon,female,fully_open,4,0.14,0
33.4,83.4,43249.4,47.44,noon,male,fully_open,6,3.97,0
27.25,78.41,31964.8,70.24,early_morning,male,closed,0,3.92,0
23.74,54.5,12926.7,75.94,afternoon,female,partially_open,2,1.34,0
22.37,79.44,48339.7,74.84,noon,male,fully_open,0,1.16,0
31.82,61.0,22558.9,76.0,noon,male,fully_open,2,0.58,0
30.06,75.56,53651.0,75.39,afternoon,male,closed,1,1.32,0
31.15,63.64,13539.4,56.36,morning,male,partially_open,4,1.48,0
24.77,89.91,53037.8,40.97,early_morning,male,wilting,9,2.99,0
23.77,60.54,12277.6,69.9,early_morning,male,partially_open,4,3.47,0
22.19,61.17,18858.7,40.69,morning,female,fully_open,9,2.99,0
26.56,87.23,10189.3,43.36,early_morning,male,fully_open,8,2.59,0
29.67,50.99,41140.3,41.66,morning,male,fully_open,7,3.06,0
27.1,77.87,47964.0,55.75,noon,male,fully_open,2,2.95,0
27.69,79.01,28401.3,46.09,early_morning,male,fully_open,0,1.9,0
33.75,83.46,51640.5,37.71,early_morning,female,closed,4,1.34,0
26.53,88.98,35744.1,52.66,noon,male,closed,2,1.13,0
28.68,89.02,37610.3,73.7,afternoon,female,closed,4,2.72,0
32.19,52.61,47734.7,58.53,afternoon,male,fully_open,8,3.84,0
27.16,82.87,21949.6,73.92,noon,male,closed,0,2.32,0
30.09,75.85,24650.5,39.79,early_morning,female,fully_open,0,3.65,0
33.21,75.89,50579.7,38.35,early_morning,male,partially_open,8,0.06,0
34.34,55.13,50345.3,58.78,early_morning,female,wilting,2,3.18,0
23.91,76.01,53894.7,53.17,morning,male,partially_open,9,3.41,0
34.05,89.3,50386.4,63.01,afternoon,male,wilting,4,2.52,0
28.4,86.47,13986.5,69.73,early_morning,female,closed,8,3.74,0
25.36,67.57,46715.0,67.57,afternoon,female,wilting,4,2.36,0
27.97,51.6,27262.4,77.11,afternoon,female,partially_open,2,0.96,0
34.74,64.49,54567.7,49.91,early_morning,female,partially_open,8,0.86,0
28.4,83.06,30197.2,40.32,noon,female,wilting,6,2.22,0
26.27,78.06,34030.3,57.55,noon,male,partially_open,6,3.63,0
30.23,68.37,32899.4,35.54,afternoon,male,closed,7,0.29,0
25.12,52.2,23121.6,44.44,morning,male,partially_open,4,2.42,0
22.99,67.08,11526.0,40.39,afternoon,male,wilting,1,3.08,0
23.68,68.76,50095.6,49.83,afternoon,male,closed,8,0.46,0
23.66,87.14,45725.8,35.56,noon,female,wilting,2,0.47,0
23.97,75.64,14557.8,31.59,early_morning,male,fully_open,1,1.46,0
23.8,62.47,44508.1,62.84,early_morning,female,fully_open,9,1.1,0
30.33,71.01,37414.8,60.51,morning,male,closed,9,0.79,0
24.36,52.64,27229.8,65.42,noon,male,closed,4,0.79,0
26.49,88.9,19939.0,63.02,noon,female,partially_open,7,0.52,0
33.66,64.4,48407.3,35.71,afternoon,male,wilting,2,2.44,0
28.16,69.11,40908.8,44.55,noon,male,fully_open,5,2.75,0
30.68,64.21,33743.8,36.48,afternoon,male,partially_open,8,2.81,0
24.24,77.3,36649.7,72.15,morning,female,fully_open,1,2.13,1
24.5,76.49,12280.1,67.35,noon,male,partially_open,7,3.81,0
22.53,78.61,30274.2,40.08,noon,male,partially_open,9,3.52,0
24.2,60.73,17103.9,47.07,afternoon,female,fully_open,6,3.83,0
25.62,62.63,17794.0,78.33,noon,male,partially_open,2,1.56,0
24.3,55.01,39081.3,59.71,early_morning,female,fully_open,0,3.51,1
23.15,76.22,50829.0,70.06,morning,male,closed,5,3.05,0
23.57,51.59,26976.6,43.23,early_morning,male,wilting,1,1.36,0
27.99,73.91,17764.2,40.5,afternoon,female,partially_open,2,0.43,0
24.68,84.79,38491.1,69.2,afternoon,female,fully_open,4,2.73,0
26.74,85.63,48945.8,64.29,afternoon,female,fully_open,7,0.55,0
28.54,67.96,43171.0,64.05,morning,female,wilting,1,1.18,0
30.98,68.37,48831.6,57.63,noon,male,wilting,5,2.0,0
22.51,53.08,33218.1,58.18,early_morning,male,wilting,0,2.72,0
32.39,76.83,43338.2,66.78,noon,male,partially_open,6,3.7,0
30.16,82.85,14583.0,43.5,afternoon,female,fully_open,3,2.37,0
23.06,59.79,24368.9,47.64,noon,female,partially_open,0,2.69,0
33.36,66.85,26308.8,73.58,morning,female,partially_open,8,1.24,0
33.97,83.55,32030.9,45.44,afternoon,male,closed,8,2.75,0
22.79,85.08,51666.6,57.32,noon,male,wilting,2,1.75,0
25.6,59.73,49091.9,65.13,early_morning,female,closed,5,3.43,0
32.48,72.02,14322.7,80.0,afternoon,female,closed,6,1.57,0
31.73,57.7,16121.1,51.76,afternoon,female,partially_open,3,1.87,0
24.4,54.08,24809.1,51.4,morning,female,partially_open,5,1.73,0
24.72,86.44,21665.0,72.13,morning,male,fully_open,8,3.24,0
26.82,82.82,36894.2,70.28,early_morning,male,closed,9,3.81,0
28.3,80.4,50430.5,66.55,noon,male,wilting,5,1.31,0
30.04,51.95,53227.7,53.16,noon,male,closed,6,1.9,0
26.8,83.75,38719.3,46.2,afternoon,male,fully_open,5,2.82,0
28.01,67.52,47393.5,60.44,afternoon,male,closed,6,3.58,0
31.72,63.7,32684.5,73.81,noon,male,closed,0,1.97,0
22.48,71.86,17791.4,74.19,noon,female,closed,5,0.44,0
25.28,53.65,32660.4,35.42,noon,female,fully_open,8,1.47,0
31.27,80.27,34088.9,51.42,afternoon,female,closed,2,2.2,0
33.64,73.3,42895.5,53.24,morning,male,partially_open,5,1.67,0
28.65,57.46,18334.5,78.88,morning,male,closed,3,0.75,0
28.92,57.53,25310.6,63.9,early_morning,male,partially_open,6,0.15,0
23.39,57.37,25109.3,50.36,noon,female,closed,6,2.75,0
27.82,52.28,53093.7,31.3,noon,male,partially_open,8,3.97,0
28.92,73.51,28865.4,58.27,noon,male,closed,3,3.68,0
25.15,83.61,43489.4,34.8,early_morning,female,wilting,7,2.73,0
25.5,50.7,43288.1,71.72,noon,male,partially_open,7,3.37,0
26.9,51.96,20480.6,67.63,morning,female,wilting,7,1.02,0
22.26,72.91,34877.9,53.03,noon,male,partially_open,7,2.49,0
26.19,82.78,50032.2,51.46,early_morning,male,closed,5,0.24,0
24.75,63.07,30334.3,74.87,afternoon,male,fully_open,7,2.83,0
26.26,63.98,52420.5,44.42,afternoon,female,closed,5,3.88,0
23.56,73.85,18079.5,42.45,morning,female,fully_open,9,3.44,0
33.58,60.97,11485.5,76.96,morning,male,wilting,1,2.14,0
29.72,51.06,49898.3,70.46,morning,male,fully_open,2,3.15,0
30.83,79.41,47841.0,71.03,afternoon,male,fully_open,5,3.78,0
32.26,75.03,54651.7,39.76,noon,female,fully_open,6,0.86,0
28.48,73.23,39931.5,37.16,early_morning,female,fully_open,3,3.17,1
23.13,79.67,52024.3,31.3,early_morning,female,wilting,0,1.08,0
28.98,77.01,46866.6,41.85,noon,male,fully_open,3,3.51,0
29.63,58.24,47688.0,68.71,afternoon,male,closed,5,0.39,0
31.69,64.1,34749.7,42.0,afternoon,male,partially_open,7,0.71,0
27.61,55.04,25971.1,66.46,early_morning,female,partially_open,3,2.88,0
23.66,55.19,51924.2,42.6,morning,female,closed,9,0.7,0
25.69,77.05,28309.5,49.76,morning,male,wilting,0,0.63,0
26.72,84.34,33324.5,79.16,early_morning,male,closed,4,2.22,0
30.4,88.51,28967.4,42.24,early_morning,male,closed,6,3.34,0
29.42,75.13,34546.5,48.82,noon,male,fully_open,5,1.07,0
26.63,57.36,30113.7,45.05,noon,female,fully_open,2,3.36,0
34.82,54.23,10254.5,35.48,noon,male,wilting,6,3.23,0
29.88,82.51,49456.3,54.49,noon,female,wilting,3,2.32,0
25.08,73.15,28886.5,48.93,noon,female,partially_open,4,2.59,0
23.32,74.73,35680.4,64.74,noon,female,wilting,6,0.16,0
23.99,81.26,14541.8,70.88,morning,female,closed,1,1.47,0
25.2,78.13,8159.2,57.21,early_morning,female,partially_open,3,1.05,0
24.09,83.38,19528.6,31.61,afternoon,female,partially_open,3,0.6,0
24.43,52.25,41115.5,60.95,noon,male,fully_open,5,1.56,0
25.71,79.9,12662.1,32.77,morning,female,fully_open,6,1.42,1
24.25,84.03,50717.7,60.82,early_morning,female,partially_open,3,2.92,0
33.66,61.45,18106.1,64.25,early_morning,male,fully_open,9,2.39,0
23.04,75.62,17615.9,39.89,early_morning,female,fully_open,0,3.65,0
28.82,62.57,16530.9,70.97,noon,female,fully_open,0,0.58,0
27.34,88.32,8657.1,75.55,noon,female,partially_open,4,0.24,0
34.77,51.34,44274.9,70.65,afternoon,male,partially_open,0,2.14,0
23.46,73.19,49126.6,45.26,noon,female,partially_open,2,0.0,0
27.17,56.66,36865.6,59.33,early_morning,male,closed,8,3.15,0
34.6,78.49,16845.4,75.74,early_morning,female,partially_open,2,2.02,0
33.25,57.04,21408.1,46.03,morning,male,fully_open,2,1.95,0
32.62,59.42,30368.6,71.0,morning,male,partially_open,8,1.45,0
25.35,69.77,52854.3,30.47,afternoon,male,closed,4,1.5,0
24.22,86.59,19625.5,30.18,morning,male,fully_open,7,1.72,0
30.69,58.47,42387.4,67.99,afternoon,male,wilting,9,0.06,0
34.08,55.77,28654.1,68.07,morning,male,partially_open,8,0.33,0
29.24,80.36,21998.8,69.45,early_morning,female,partially_open,5,2.02,0
29.43,70.02,29428.0,76.5,noon,female,wilting,6,0.6,0
25.64,86.47,11346.7,35.9,noon,male,fully_open,6,3.12,0
32.0,55.86,45538.3,41.6,afternoon,male,partially_open,6,1.1,0
24.43,75.84,19435.2,75.19,noon,male,closed,3,0.39,0
26.21,59.32,42094.4,38.86,noon,female,fully_open,1,0.94,0
27.53,56.27,11212.4,64.11,morning,male,partially_open,1,1.43,0
28.6,77.34,52889.6,56.52,early_morning,male,fully_open,6,0.14,0
25.15,73.75,17071.7,34.16,noon,male,partially_open,9,0.57,0
23.49,80.19,49488.9,44.26,early_morning,male,wilting,6,1.3,0
29.94,62.38,46045.2,56.02,morning,male,partially_open,9,1.24,0
25.75,67.92,53489.4,72.62,morning,male,fully_open,6,3.2,0
29.56,66.22,30460.9,65.38,noon,female,partially_open,7,3.37,0
24.01,89.36,42187.7,61.09,noon,female,partially_open,2,0.77,0
28.25,61.69,25423.4,54.8,morning,male,fully_open,4,0.5,0
28.92,61.79,16665.3,44.93,morning,female,partially_open,5,2.54,0
22.67,64.18,28824.6,35.96,afternoon,male,partially_open,7,3.22,0
26.38,72.58,15790.2,50.45,afternoon,female,fully_open,7,3.85,0
23.75,60.09,54156.1,31.43,early_morning,male,wilting,9,0.03,0
22.82,86.61,12523.6,40.55,morning,female,closed,2,1.65,0
34.87,60.63,35693.0,51.62,early_morning,female,closed,3,2.94,0
26.19,85.83,37443.8,50.93,morning,male,closed,5,3.31,0
32.53,54.14,33289.7,32.21,early_morning,female,closed,3,0.25,0
25.31,76.26,39122.7,59.45,afternoon,male,closed,9,2.72,0
30.86,86.28,13460.5,57.48,morning,female,closed,3,1.16,0
31.88,56.75,34085.9,33.91,morning,male,fully_open,4,0.3,0
29.74,88.73,21499.0,77.16,early_morning,male,fully_open,9,1.96,0
28.13,68.12,52188.3,34.97,early_morning,male,fully_open,6,0.63,0
27.35,87.83,43817.4,72.74,noon,male,partially_open,1,2.95,0
26.54,77.07,53708.2,30.02,noon,male,wilting,1,2.97,0
34.08,62.06,9765.1,74.11,afternoon,male,wilting,9,3.37,0
32.8,57.53,21401.3,30.99,morning,female,closed,8,1.51,0
34.55,62.15,17184.9,67.89,morning,male,closed,3,0.05,0
23.62,53.72,8524.3,48.08,early_morning,male,fully_open,4,1.04,0
31.5,55.75,19389.3,66.91,afternoon,female,wilting,2,1.87,0
34.2,54.19,39902.5,50.09,morning,male,partially_open,1,2.78,0
24.36,66.92,18861.2,33.55,afternoon,male,partially_open,9,1.53,0
22.86,81.82,31923.2,68.38,noon,male,fully_open,7,2.14,0
31.63,55.66,49727.5,33.56,early_morning,male,closed,3,2.1,0
29.47,55.21,40606.6,76.11,morning,male,wilting,0,0.66,0
32.94,75.74,26547.6,32.55,early_morning,female,partially_open,5,2.49,0
23.82,57.89,25506.0,53.97,noon,male,closed,5,1.76,0
32.34,53.9,29419.6,66.15,afternoon,male,wilting,1,3.23,0
24.62,56.67,16320.9,49.66,afternoon,male,partially_open,1,2.76,0
24.13,86.95,37798.0,40.86,noon,male,closed,7,0.45,0
24.14,82.86,25115.2,67.95,noon,male,partially_open,6,1.96,0
32.59,64.16,48061.2,69.21,morning,male,closed,1,2.81,0
30.65,76.23,43558.0,76.13,morning,male,closed,9,0.35,0
28.8,71.49,36694.1,48.81,morning,male,closed,0,3.17,0
26.66,77.08,25117.5,55.31,morning,female,wilting,7,0.89,0
33.4,77.31,17866.8,48.16,morning,male,fully_open,9,2.01,0
27.1,75.15,44479.1,42.85,afternoon,male,closed,1,3.76,0
32.62,60.64,30861.2,67.55,morning,female,closed,4,2.29,0
27.71,51.56,18563.3,46.98,noon,male,partially_open,5,1.7,0
26.9,68.22,17173.2,51.41,noon,female,partially_open,9,0.03,0
28.01,85.64,15773.8,50.18,morning,female,wilting,0,0.53,0
25.92,72.78,44526.6,65.63,noon,male,fully_open,1,2.31,0
31.72,83.3,18762.4,75.89,early_morning,male,partially_open,9,1.98,0
28.54,89.66,32752.2,63.34,afternoon,female,wilting,3,1.46,0
25.02,56.54,29222.7,53.58,afternoon,female,wilting,1,3.69,0
33.69,77.67,35241.7,68.96,morning,female,wilting,5,1.33,0
26.99,76.97,49226.3,62.05,early_morning,male,closed,3,2.15,0
29.07,89.2,48784.1,33.03,morning,male,fully_open,2,2.27,0
33.78,89.42,29200.6,34.78,morning,female,fully_open,5,2.11,0
30.12,77.47,8722.2,31.9,noon,male,fully_open,8,1.91,0
23.52,59.74,28042.9,52.84,afternoon,female,closed,7,1.35,0
